customerID;M-0;M-1;M-10;M-11;M-12;M-13;M-14;M-15;M-16;M-17;M-18;M-19;M-2;M-20;M-21;M-22;M-23;M-24;M-25;M-26;M-27;M-28;M-29;M-3;M-30;M-31;M-32;M-33;M-34;M-35;M-36;M-37;M-38;M-39;M-4;M-40;M-41;M-42;M-43;M-44;M-45;M-46;M-47;M-48;M-49;M-5;M-50;M-51;M-52;M-53;M-54;M-55;M-56;M-57;M-58;M-59;M-6;M-60;M-61;M-62;M-63;M-64;M-65;M-66;M-67;M-68;M-69;M-7;M-70;M-71;M-8;M-9
9677-AVKED;84,6;83,5785;83,919;83,919;82,2165;84,2595;84,6;84,6;84,6;83,238;81,876;84,6;84,6;83,919;83,919;84,6;82,557;84,6;84,6;83,5785;84,6;84,2595;83,5785;84,6;83,919;84,6;84,2595;83,919;81,5355;83,919;84,6;83,919;83,919;83,238;83,919;83,919;83,5785;82,2165;84,6;84,2595;83,238;84,2595;83,5785;84,2595;84,2595;84,6;83,238;84,6;84,2595;;;;;;;;84,6;;;;;;;;;;;84,6;;;83,919;84,6
9680-NIAUV;109,7;112,009;109,7;109,7;112,009;109,7;112,009;114,318;109,7;112,009;112,009;109,7;114,318;118,936;109,7;109,7;139,717;109,7;109,7;112,009;112,009;112,009;112,009;109,7;109,7;109,7;112,009;109,7;114,318;109,7;116,627;112,009;116,627;112,009;109,7;112,009;114,318;109,7;109,7;116,627;114,318;109,7;109,7;112,009;114,318;118,936;118,936;109,7;116,627;116,627;112,009;118,936;114,318;109,7;109,7;114,318;109,7;109,7;112,009;109,7;109,7;114,318;118,936;116,627;112,009;112,009;121,245;114,318;109,7;121,245;109,7;112,009
9681-KYGYB;86,5765;81,706;78,459;88,2;84,953;81,706;78,459;84,953;88,2;86,5765;80,0825;86,5765;86,5765;81,706;86,5765;88,2;84,953;88,2;84,953;88,2;88,2;83,3295;88,2;88,2;88,2;81,706;81,706;88,2;84,953;83,3295;83,3295;86,5765;88,2;86,5765;83,3295;81,706;81,706;83,3295;81,706;88,2;88,2;88,2;84,953;86,5765;;86,5765;;;;;;;;;;;80,0825;;;;;;;;;;;88,2;;;73,5885;86,5765
9681-OXGVC;105,33;103,145;;;;;;;;;;;101,65;;;;;;;;;;;101,305;;;;;;;;;;;102,57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9685-WKZGT;72,189;74,5735;74,699;74,448;74,95;74,0715;;;;;;;73,5695;;;;;;;;;;;74,5735;;;;;;;;;;;73,5695;;;;;;;;;;;72,5655;;;;;;;;;;;74,699;;;;;;;;;;;74,3225;;;74,8245;73,695
9688-YGXVR;90,988;91,934;88,15;92,88;89,096;90,042;89,096;88,15;90,042;89,096;88,15;89,096;97,61;89,096;89,096;90,042;92,88;90,988;90,042;89,096;89,096;92,88;90,988;90,042;88,15;90,042;92,88;89,096;88,15;91,934;88,15;88,15;90,042;90,042;91,934;89,096;89,096;88,15;91,934;;;;;;;90,988;;;;;;;;;;;90,042;;;;;;;;;;;89,096;;;92,88;94,772
9689-PTNPG;67,0115;77,5385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9691-HKOVS;88,498;88,085;89,324;88,085;89,737;89,737;88,498;89,737;88,911;90,15;85,607;90,15;90,15;88,911;90,15;90,15;89,737;90,15;90,15;87,672;89,737;90,15;88,498;89,324;90,15;90,15;90,15;89,324;88,911;89,324;89,737;89,324;89,324;89,737;88,911;88,911;90,15;89,737;89,737;89,324;89,737;90,15;88,911;88,498;89,737;89,737;89,737;89,324;90,15;89,737;89,324;;;;;;89,737;;;;;;;;;;;89,324;;;88,911;89,737
9692-TUSXH;96,522;96,404;97,584;96,05;96,404;96,168;98,056;96,286;96,05;97,82;;;96,758;;;;;;;;;;;96,168;;;;;;;;;;;96,64;;;;;;;;;;;97,112;;;;;;;;;;;97,23;;;;;;;;;;;96,758;;;96,404;96,286
9693-XMUOB;50,25;50,577;51,558;50,577;50,25;50,577;50,904;51,885;50,25;50,25;50,577;50,577;52,212;50,904;50,577;50,577;51,231;53,193;50,904;50,25;50,577;50,904;51,231;50,25;51,558;50,25;51,231;50,904;50,904;51,558;51,231;51,885;50,25;50,577;50,904;50,25;50,904;50,25;51,231;50,577;50,25;51,231;50,904;50,25;50,25;50,25;50,904;50,577;51,558;50,577;50,577;50,25;50,577;50,904;51,231;;50,25;;;;;;;;;;;50,25;;;50,25;50,904
9695-IDRZR;116,15;115,82;116,106;116,04;116,128;116,106;116,062;116,106;116,018;115,974;116,106;116,15;116,15;116,15;116,04;116,106;116,04;116,15;116,084;115,974;116,15;116,15;116,128;116,15;116,15;116,128;116,15;116,084;;;;;;;115,864;;;;;;;;;;;116,106;;;;;;;;;;;116,128;;;;;;;;;;;116,106;;;116,15;115,996
9696-RMYBA;79,983;79,905;;;;;;;;;;;80,0805;;;;;;;;;;;79,6125;;;;;;;;;;;78,969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9699-UBQFS;103,83;94,5;95,433;97,299;100,098;95,433;96,366;95,433;96,366;96,366;96,366;95,433;94,5;94,5;94,5;94,5;94,5;95,433;97,299;94,5;94,5;95,433;106,629;94,5;97,299;94,5;96,366;97,299;95,433;98,232;97,299;96,366;95,433;95,433;101,031;96,366;101,031;94,5;;;;;;;;94,5;;;;;;;;;;;96,366;;;;;;;;;;;101,031;;;97,299;97,299
9700-ISPUP;59,404;61,309;;;;;;;;;;;59,785;;;;;;;;;;;62,071;;;;;;;;;;;63,595;;;;;;;;;;;59,404;;;;;;;;;;;62,452;;;;;;;;;;;61,309;;;64,738;62,833
9700-ZCLOT;19,562;13,138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9701-CDXHR;71,609;71,609;71,609;70,3795;70,3795;70,3795;72,8385;69,15;69,15;80,2155;70,3795;75,2975;72,8385;71,609;69,15;69,15;69,15;69,15;76,527;75,2975;71,609;69,15;69,15;71,609;71,609;72,8385;70,3795;75,2975;72,8385;75,2975;74,068;69,15;69,15;70,3795;69,15;69,15;71,609;72,8385;71,609;69,15;76,527;75,2975;70,3795;69,15;70,3795;69,15;75,2975;;;;;;;;;;70,3795;;;;;;;;;;;69,15;;;69,15;72,8385
9702-AIUJO;44,8;44,617;44,8;44,434;44,8;44,434;44,251;44,1595;44,7085;44,434;43,885;44,8;44,8;44,7085;44,7085;44,8;44,8;44,7085;44,8;44,7085;44,8;44,434;44,8;44,7085;44,8;44,8;44,8;44,8;44,434;44,8;44,5255;44,617;44,8;44,251;44,5255;44,8;44,251;44,8;44,617;44,1595;44,7085;44,068;44,8;44,3425;44,8;44,7085;;;;;;;;;;;44,7085;;;;;;;;;;;44,8;;;44,8;44,434
9705-IOVQQ;94,121;97,606;98,303;98,303;98,303;97,606;97,606;99;99;98,303;99;96,909;93,424;99;98,303;99;99;99;99;98,303;96,909;96,909;99;98,303;99;98,303;98,303;97,606;98,303;99;98,303;99;99;96,909;99;99;98,303;98,303;96,909;99;97,606;99;99;96,909;99;96,909;95,515;96,212;99;96,212;94,818;94,818;99;97,606;96,212;99;99;98,303;;;;;;;;;;96,212;;;95,515;99
9705-ZJBCG;54,005;53,744;54,092;53,657;53,773;;;;;;;;53,947;;;;;;;;;;;53,773;;;;;;;;;;;54,15;;;;;;;;;;;53,918;;;;;;;;;;;53,715;;;;;;;;;;;54,092;;;54,092;54,092
9708-HPXWZ;44,0525;43,0725;;;;;;;;;;;39,765;;;;;;;;;;;44,2975;;;;;;;;;;;43,5625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9708-KFDBY;20,55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9710-NJERN;20,5515;20,15;21,3545;23,362;20,15;21,3545;21,756;26,574;20,15;20,953;22,1575;20,5515;24,165;21,3545;20,15;20,15;20,15;20,953;20,5515;22,9605;20,953;20,953;20,15;20,15;22,1575;20,15;20,15;20,15;20,15;22,9605;20,15;20,953;21,756;;20,5515;;;;;;;;;;;21,756;;;;;;;;;;;20,15;;;;;;;;;;;20,15;;;20,953;22,1575
9710-ZUSHQ;106,75;111,03;106,75;111,03;108,89;108,89;108,89;120,66;108,89;106,75;112,1;115,31;108,89;107,82;106,75;111,03;107,82;112,1;107,82;108,89;106,75;106,75;106,75;108,89;107,82;107,82;106,75;106,75;116,38;106,75;121,73;;;;115,31;;;;;;;;;;;111,03;;;;;;;;;;;106,75;;;;;;;;;;;106,75;;;106,75;109,96
9711-FJTBX;85,712;85,16;85,85;85,712;85,85;85,85;85,712;85,85;85,85;85,85;85,436;85,712;85,85;85,85;85,574;85,712;85,436;85,16;85,85;85,85;85,712;85,298;85,712;85,85;85,022;85,712;85,298;85,712;85,712;85,574;84,884;85,16;85,16;85,574;85,85;85,712;85,298;85,85;85,85;85,712;85,436;85,85;85,436;85,436;85,85;85,574;85,574;85,85;85,712;85,85;85,574;84,608;;;;;85,574;;;;;;;;;;;85,436;;;85,712;85,85
9714-EDSUC;94,3285;93,5665;;;;;;;;;;;82,708;;;;;;;;;;;89,947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9715-SBVSU;58,757;61,4;49,947;57,4355;58,3165;60,9595;;;;;;;59,1975;;;;;;;;;;;60,519;;;;;;;;;;;59,638;;;;;;;;;;;59,1975;;;;;;;;;;;59,638;;;;;;;;;;;59,638;;;54,7925;56,114
9715-WZCLW;97,2;97,564;97,2;97,2;97,2;97,655;97,2;97,2;97,382;97,2;97,2;97,2;97,473;97,382;97,291;97,837;97,473;97,2;97,928;97,382;97,291;97,291;97,2;97,746;97,291;97,2;97,473;97,382;97,2;97,564;97,2;97,473;97,2;97,2;97,2;97,2;97,2;97,291;97,2;97,291;97,473;97,746;97,2;97,382;97,2;97,382;97,2;97,564;97,382;97,564;97,2;97,291;97,382;97,291;97,291;97,291;97,291;97,2;97,2;97,2;97,291;97,291;97,2;97,291;97,291;97,2;97,382;97,2;97,2;;97,382;97,382
9717-IOAAF;26,756;27,662;27,662;26,756;31,286;30,38;28,568;27,662;33,098;26,756;27,662;25,85;31,286;27,662;27,662;25,85;25,85;28,568;29,474;39,44;;;;34,91;;;;;;;;;;;36,722;;;;;;;;;;;25,85;;;;;;;;;;;25,85;;;;;;;;;;;28,568;;;30,38;30,38
9717-QEBGU;70,878;73,122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9720-JJJOR;60,3;61,47;61,86;60,3;62,25;60,3;60,3;61,86;61,08;60,3;60,3;65,76;60,69;60,69;61,47;62,25;60,3;62,64;60,3;61,86;62,25;63,81;61,47;60,3;60,3;60,69;61,86;60,69;61,08;60,3;61,86;61,47;61,47;61,47;60,3;62,25;;;;;;;;;;60,69;;;;;;;;;;;60,3;;;;;;;;;;;60,3;;;61,08;61,08
9722-UJOJR;69,9805;65,3635;69,9805;70,75;70,75;70,75;65,3635;69,9805;69,211;63,8245;65,3635;69,9805;69,211;63,8245;69,9805;69,211;69,9805;64,594;63,8245;69,211;66,9025;69,9805;;69,211;;;;;;;;;;;68,4415;;;;;;;;;;;69,9805;;;;;;;;;;;64,594;;;;;;;;;;;66,133;;;68,4415;69,9805
9725-SCPZG;90,85;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9728-FTTVZ;69,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9730-DRTMJ;72,869;72,8;72,938;73,007;72,9035;72,938;72,8345;72,938;72,9035;72,8345;72,8345;72,8345;72,8;73,421;73,3175;72,8;72,8345;72,8345;72,9035;72,869;73,007;72,8;72,869;72,938;73,1795;72,8;;;;;;;;;72,9035;;;;;;;;;;;72,8;;;;;;;;;;;72,8;;;;;;;;;;;72,8345;;;72,8345;72,869
9732-EQMWY;104,032;99,4;102,488;100,944;102,488;99,4;111,752;102,488;102,488;100,944;99,4;102,488;99,4;100,944;105,576;100,944;99,4;100,944;99,4;113,296;108,664;102,488;99,4;104,032;104,032;99,4;102,488;114,84;102,488;100,944;99,4;102,488;99,4;99,4;99,4;100,944;100,944;99,4;100,944;99,4;100,944;110,208;99,4;99,4;;108,664;;;;;;;;;;;100,944;;;;;;;;;;;114,84;;;99,4;102,488
9732-KPKBW;53,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9732-OUYRN;19;19;18,754;18,631;19;18,754;19;18,754;19;19;18,754;18,754;18,508;18,262;18,877;19;18,754;19;18,139;18,139;18,754;19;18,508;19;18,508;19;18,385;17,893;18,262;18,754;18,754;18,877;18,508;19;19;18,631;19;18,877;19;18,877;19;18,877;18,262;19;;19;;;;;;;;;;;18,754;;;;;;;;;;;18,631;;;18,754;18,754
9734-UYXQI;52,7325;53,8175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9734-YWGEX;98,688;111,104;;;;;;;;;;;103,732;;;;;;;;;;;101,792;;;;;;;;;;;108,776;;;;;;;;;;;98,3;;;;;;;;;;;99,076;;;;;;;;;;;100,628;;;101,404;
9738-QLWTP;83,952;81,9;81,9;81,9;81,9;82,6695;82,1565;81,9;84,7215;82,413;82,413;82,413;82,1565;83,952;82,926;81,9;82,1565;82,1565;82,1565;84,978;82,6695;81,9;81,9;81,9;82,1565;82,1565;83,952;85,491;82,6695;82,1565;81,9;82,1565;82,1565;;81,9;;;;;;;;;;;82,6695;;;;;;;;;;;81,9;;;;;;;;;;;82,1565;;;82,6695;82,6695
9739-JLPQJ;117,5;123,803;119,601;117,5;123,803;125,904;119,601;130,106;119,601;117,5;128,005;119,601;117,5;130,106;119,601;117,5;128,005;119,601;117,5;119,601;117,5;119,601;117,5;117,5;117,5;123,803;121,702;119,601;117,5;119,601;123,803;119,601;117,5;121,702;119,601;117,5;119,601;134,308;119,601;119,601;123,803;117,5;119,601;117,5;119,601;117,5;117,5;119,601;123,803;123,803;119,601;119,601;119,601;117,5;119,601;117,5;117,5;117,5;119,601;117,5;119,601;121,702;117,5;125,904;117,5;125,904;117,5;117,5;119,601;121,702;125,904;117,5
9741-YLNTD;87,7895;87,4685;;;;;;;;;;;86,88;;;;;;;;;;;86,3985;;;;;;;;;;;86,3985;;;;;;;;;;;87,415;;;;;;;;;;;;;;;;;;;;;;;;;;
9742-XOKTS;89,937;89,55;89,937;89,937;90,324;89,937;89,937;89,55;89,55;89,937;91,098;89,55;89,55;89,55;91,098;90,324;89,55;89,55;89,937;89,55;89,55;89,937;91,872;90,324;89,55;89,55;89,937;89,937;89,55;90,324;92,646;90,711;93,42;89,937;89,55;89,55;90,711;90,324;89,937;90,324;90,324;92,259;91,872;90,324;89,937;89,55;89,937;89,55;90,711;89,55;89,55;89,55;89,55;90,324;89,937;90,324;90,324;89,55;89,55;89,55;89,55;89,55;90,711;91,098;;;;89,937;;;89,937;89,55
9743-DQKQW;25,775;27,17;;;;;;;;;;;26,855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9746-MDMBK;113,45;112,7325;113,45;112,7325;113,3065;113,45;113,45;113,0195;112,876;113,45;112,876;113,45;113,45;113,45;113,0195;113,45;112,876;113,3065;113,45;112,876;113,45;112,4455;113,45;113,3065;112,015;113,3065;112,4455;113,45;112,7325;112,1585;112,876;113,3065;113,45;113,45;113,45;112,876;111,8715;113,45;113,163;113,45;113,3065;113,3065;;;;113,45;;;;;;;;;;;113,3065;;;;;;;;;;;113,3065;;;113,45;113,45
9746-UGFAC;20,367;20,6085;20,7695;20,206;20,1255;19,6425;20,689;20,6085;20,6085;20,2865;20,2865;20,85;20,7695;20,85;20,2865;;;;;;;;;20,7695;;;;;;;;;;;20,689;;;;;;;;;;;19,6425;;;;;;;;;;;20,6085;;;;;;;;;;;20,6085;;;20,528;20,85
9746-YKGXB;44,25;44,25;44,001;43,752;43,254;43,254;44,25;43,752;44,25;44,001;44,001;43,503;43,752;43,503;44,001;43,752;43,752;44,25;44,001;44,001;44,001;42,009;44,001;44,25;42,756;44,25;42,507;43,752;42,756;44,001;44,25;42,009;43,752;44,25;44,001;44,25;43,503;44,001;44,25;44,25;43,752;43,752;44,001;44,001;43,254;44,25;43,503;44,001;;;;;;;;;44,001;;;;;;;;;;;43,254;;;44,25;43,752
9747-DDZOS;73,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9750-BOOHV;30,15;30,15;28,2925;28,2925;29,7785;29,7785;27,5495;29,407;30,15;30,15;28,664;28,2925;29,7785;30,15;29,7785;29,407;30,15;27,178;28,664;29,0355;27,178;29,0355;29,0355;30,15;27,921;25,692;;;;;;;;;29,7785;;;;;;;;;;;27,921;;;;;;;;;;;28,2925;;;;;;;;;;;30,15;;;29,7785;27,921
9752-ZNQUT;48,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9753-OYLBX;20,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9754-CLVZW;39,0005;38,85;39,452;38,85;40,656;39,0005;39,0005;38,85;39,0005;38,85;39,753;39,753;39,151;39,753;40,8065;39,3015;39,0005;39,3015;40,355;;;;;38,85;;;;;;;;;;;40,656;;;;;;;;;;;39,6025;;;;;;;;;;;38,85;;;;;;;;;;;39,452;;;39,753;39,3015
9755-JHNMN;67,6975;67,4425;67,4425;67,4425;67,4425;67,4425;67,5275;67,4;67,485;67,4;67,4;67,4425;67,4;67,485;67,4;67,4;67,4;67,4425;67,485;67,4;67,6125;67,57;67,8675;67,4;67,485;67,57;67,74;67,4;67,4;67,655;67,4;67,485;67,4;67,655;67,57;67,4;67,4;67,6125;67,4425;67,485;67,5275;67,4;67,5275;67,4425;;67,4;;;;;;;;;;;67,485;;;;;;;;;;;67,4;;;67,57;67,57
9758-MFWGD;28,971;27,113;29,9;29,9;29,4355;29,9;29,4355;29,9;25,7195;29,4355;28,5065;27,5775;29,4355;29,4355;28,042;29,4355;29,4355;24,326;29,4355;29,4355;28,042;28,971;28,042;29,9;29,9;28,971;28,5065;26,184;29,4355;29,4355;29,4355;29,9;29,9;29,9;29,4355;29,4355;28,971;28,5065;27,5775;29,4355;29,9;28,971;29,4355;;;27,5775;;;;;;;;;;;28,5065;;;;;;;;;;;29,9;;;29,9;29,9
9761-XUJWD;65,838;69,646;;;;;;;;;;;67,028;;;;;;;;;;;69,646;;;;;;;;;;;67,742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9762-YAQAA;81,7915;82,966;85,7065;82,183;81,4;83,749;82,183;81,4;81,7915;82,183;82,183;81,4;83,3575;81,7915;81,4;82,5745;82,183;82,183;84,9235;81,7915;81,4;82,183;82,5745;81,7915;81,7915;82,966;81,4;83,3575;83,3575;81,7915;81,7915;82,966;82,966;;83,749;;;;;;;;;;;82,5745;;;;;;;;;;;82,5745;;;;;;;;;;;82,183;;;81,4;81,7915
9763-GRSKD;40,046;44,379;46,236;46,236;31,999;;;;;;;;47,474;;;;;;;;;;;47,474;;;;;;;;;;;48,712;;;;;;;;;;;49,331;;;;;;;;;;;46,855;;;;;;;;;;;48,093;;;40,665;49,95
9763-PDTKK;94,592;100,64;;;;;;;;;;;95,936;;;;;;;;;;;96,032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9764-REAFF;18,4;18,1225;18,4;18,1225;18,4;17,845;18,4;18,1225;18,1225;18,1225;17,845;18,1225;17,845;18,1225;18,4;16,4575;17,845;18,1225;18,1225;18,1225;18,1225;17,845;18,4;17,0125;18,1225;18,1225;17,5675;17,845;18,4;17,5675;17,5675;16,735;16,4575;17,845;18,1225;18,4;18,4;17,0125;18,4;18,4;16,4575;17,29;18,4;18,1225;17,29;17,0125;18,1225;18,1225;18,4;18,1225;17,5675;18,4;18,1225;17,845;18,4;;17,845;;;;;;;;;;;18,4;;;18,4;18,1225
9766-HGEDE;18,6915;18,2525;18,911;18,033;19,35;18,033;14,521;19,1305;17,8135;;;;18,2525;;;;;;;;;;;18,033;;;;;;;;;;;18,911;;;;;;;;;;;15,838;;;;;;;;;;;18,2525;;;;;;;;;;;19,35;;;19,1305;16,4965
9767-FFLEM;69,185;69,3425;69,3425;68,3975;69,5;69,5;69,3425;69,185;69,185;69,3425;67,925;68,555;69,3425;67,7675;69,0275;69,0275;69,185;69,5;69,5;69,0275;69,5;69,185;69,3425;69,5;69,0275;68,7125;69,3425;69,3425;69,5;69,5;69,185;69,5;;;67,61;;;;;;;;;;;69,5;;;;;;;;;;;68,3975;;;;;;;;;;;68,555;;;69,0275;69,3425
9769-TSBZE;66;68,715;66;71,43;68,715;66;82,29;66;68,715;71,43;71,43;68,715;68,715;71,43;71,43;71,43;66;74,145;66;66;66;66;68,715;79,575;76,86;68,715;68,715;74,145;66;66;68,715;68,715;66;66;68,715;71,43;66;66;85,005;66;66;68,715;68,715;68,715;66;93,15;66;66;74,145;68,715;66;68,715;71,43;66;68,715;68,715;71,43;74,145;68,715;66;71,43;74,145;68,715;66;74,145;66;74,145;74,145;;;76,86;66
9770-KXGQU;98,6;98,6;98,6;98,6;98,6;98,6;101,1815;99,4605;98,6;99,4605;98,6;98,6;98,6;102,9025;99,4605;104,6235;99,4605;100,321;98,6;99,4605;100,321;99,4605;99,4605;99,4605;100,321;102,042;98,6;98,6;98,6;101,1815;98,6;98,6;101,1815;101,1815;102,9025;98,6;100,321;100,321;102,042;98,6;100,321;98,6;105,484;99,4605;105,484;105,484;98,6;99,4605;98,6;;;;;;;;99,4605;;;;;;;;;;;103,763;;;99,4605;106,3445
9770-LXDBK;20,8095;21,4335;;;;;;;;;;;20,907;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
9773-PEQBZ;79,775;79,8125;;;;;;;;;;;79,725;;;;;;;;;;;79,8;;;;;;;;;;;79,7875;;;;;;;;;;;79,575;;;;;;;;;;;79,65;;;;;;;;;;;79,825;;;79,525;79,775
9774-NRNAU;84,8;86,795;85,3985;84,8;85,7975;84,8;85,199;84,8;85,598;85,598;85,997;85,7975;85,199;86,396;84,9995;84,8;87,194;85,3985;85,598;84,8;;;;86,795;;;;;;;;;;;84,9995;;;;;;;;;;;85,997;;;;;;;;;;;84,8;;;;;;;;;;;86,1965;;;85,199;85,7975
9776-CLUJA;74,597;74,597;77,5;77,5;71,694;76,0485;68,791;77,5;77,5;76,0485;76,0485;76,0485;77,5;76,0485;77,5;76,0485;76,0485;73,1455;77,5;71,694;76,0485;76,0485;74,597;76,0485;68,791;77,5;74,597;77,5;76,0485;76,0485;70,2425;58,6305;70,2425;70,2425;71,694;77,5;71,694;74,597;74,597;74,597;76,0485;77,5;76,0485;76,0485;73,1455;77,5;77,5;;;;;;;;;;73,1455;;;;;;;;;;;76,0485;;;76,0485;71,694
9776-OJUZI;95,831;95,6405;95,45;96,593;95,45;95,45;96,0215;95,45;95,45;95,831;95,45;96,212;95,6405;96,212;95,45;95,45;96,4025;95,45;95,831;95,45;95,6405;95,45;95,6405;96,0215;96,0215;95,45;96,593;95,831;95,45;95,831;95,45;96,0215;95,6405;96,0215;96,0215;95,6405;95,45;96,0215;95,6405;95,831;95,45;96,4025;95,45;95,45;95,45;95,831;95,6405;95,831;95,831;95,6405;96,212;96,0215;95,45;95,6405;95,831;95,45;95,831;95,45;95,6405;95,831;95,45;95,45;;;;;;95,831;;;95,45;96,4025
9777-IQHWP;90,294;91,847;93,4;80,976;93,4;90,294;85,635;93,4;93,4;91,847;93,4;88,741;91,847;91,847;91,847;91,847;90,294;91,847;91,847;91,847;91,847;90,294;90,294;88,741;87,188;91,847;91,847;87,188;93,4;93,4;93,4;90,294;88,741;91,847;90,294;88,741;84,082;91,847;91,847;91,847;93,4;91,847;93,4;93,4;91,847;93,4;91,847;87,188;91,847;93,4;93,4;91,847;90,294;93,4;82,529;90,294;93,4;93,4;87,188;88,741;87,188;;;;;;;93,4;;;93,4;93,4
9777-WJJPR;85,4025;86,052;88,0005;88,65;88,65;88,65;85,4025;88,65;84,1035;87,351;88,0005;85,4025;86,7015;87,351;80,856;82,8045;87,351;88,65;88,0005;87,351;88,65;87,351;88,0005;84,753;83,454;;;;;;;;;;86,7015;;;;;;;;;;;84,1035;;;;;;;;;;;87,351;;;;;;;;;;;86,7015;;;86,7015;86,052
9778-OGKQZ;95,163;93,5815;93,5815;93,5815;92;92;92;96,7445;92;95,163;96,7445;101,489;93,5815;92;93,5815;98,326;92;95,163;93,5815;92;93,5815;96,7445;96,7445;93,5815;92;99,9075;93,5815;95,163;93,5815;92;98,326;93,5815;93,5815;92;95,163;93,5815;101,489;96,7445;92;93,5815;92;96,7445;93,5815;93,5815;96,7445;93,5815;92;93,5815;93,5815;92;98,326;99,9075;93,5815;93,5815;93,5815;93,5815;92;92;92;98,326;92;92;93,5815;92;95,163;92;92;92;92;92;98,326;93,5815
9779-DPNEJ;81,5175;81,5175;80,15;81,5175;82,6115;81,5175;84,526;80,697;80,4235;80,15;83,1585;81,791;80,697;80,15;83,432;;;;;;;;;80,15;;;;;;;;;;;80,15;;;;;;;;;;;82,0645;;;;;;;;;;;81,5175;;;;;;;;;;;80,15;;;82,0645;80,697
9780-FKVVF;50,596;56,42;;;;;;;;;;;59,15;;;;;;;;;;;56,784;;;;;;;;;;;54,964;;;;;;;;;;;58,786;;;;;;;;;;;;;;;;;;;;;;;;;;
9782-LGXMC;61,734;61,67;61,686;61,75;61,75;61,75;61,75;61,606;61,718;61,734;61,75;61,75;61,75;61,75;61,734;61,686;61,67;61,734;61,734;61,558;61,75;61,75;61,702;61,734;61,75;61,702;61,686;61,75;61,734;61,718;61,75;61,734;61,686;61,718;61,718;61,718;61,75;61,734;61,718;61,75;61,702;61,686;61,718;61,59;;61,718;;;;;;;;;;;61,734;;;;;;;;;;;61,702;;;61,75;61,734
9786-IJYDL;112,241;110,8025;112,7205;113,2;113,2;112,7205;110,323;112,241;111,282;106,9665;112,241;112,7205;111,7615;111,282;113,2;113,2;112,7205;112,241;111,7615;108,8845;113,2;110,323;113,2;111,7615;111,282;112,241;111,282;109,8435;113,2;;;;;;111,7615;;;;;;;;;;;110,323;;;;;;;;;;;111,282;;;;;;;;;;;113,2;;;113,2;112,241
9786-YWNHU;63,6555;64,0775;63,55;63,6555;63,6555;63,55;63,6555;63,8665;63,55;64,0775;63,8665;63,8665;63,761;63,761;63,761;63,55;63,8665;63,972;63,8665;63,8665;63,8665;64,4995;63,6555;63,761;63,55;63,55;63,55;63,6555;63,6555;63,55;63,55;63,6555;63,761;63,55;63,55;63,55;63,761;63,55;63,8665;63,55;63,6555;63,6555;63,761;63,55;63,55;64,0775;63,761;63,55;63,6555;63,55;63,6555;63,55;64,0775;63,8665;63,55;63,8665;63,6555;63,761;63,761;63,6555;;;;;;;;63,8665;;;63,55;63,55
9787-XVQIU;75,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
